IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
8.212.41.98,4,4,0.00,62.41,0.00
47.245.10.142,4,4,0.00,72.05,0.00
47.74.50.122,4,4,0.00,72.40,0.00
47.91.28.22,4,4,0.00,73.13,0.00
47.245.12.117,4,4,0.00,75.03,0.00
47.74.54.34,4,4,0.00,76.21,0.00
47.91.19.210,4,4,0.00,76.57,0.00
47.74.61.146,4,4,0.00,76.91,0.00
47.74.48.55,4,4,0.00,76.91,0.00
47.245.15.101,4,4,0.00,76.95,0.00
