IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
146.56.161.190,4,4,0.00,39.36,0.00
152.70.236.219,4,4,0.00,40.73,0.00
146.56.39.235,4,4,0.00,41.20,0.00
132.226.237.72,4,4,0.00,41.38,0.00
146.56.41.110,4,4,0.00,41.55,0.00
132.226.225.245,4,4,0.00,41.79,0.00
152.70.93.121,4,4,0.00,41.86,0.00
131.186.18.184,4,4,0.00,42.10,0.00
130.162.159.6,4,4,0.00,42.28,0.00
130.162.142.142,4,4,0.00,42.38,0.00
